Url_path,Title,Desc
https://www2.hm.com/en_us/productpage.1058018012.html,V-neck Tunic,"Tunic in woven viscose fabric. Low stand-up collar, V-shaped opening at front, dropped shoulders, and short sleeves. Rounded hem, slightly longer at back. Slit at sides. Unlined."
https://www2.hm.com/en_us/productpage.1163095002.html,Sweatshirt with Motif,"Loose-fit sweatshirt with a motif at front and soft, brushed inside. Dropped shoulders, long sleeves, and ribbing at cuffs and hem."
https://www2.hm.com/en_us/productpage.1127204005.html,Double-breasted Jacket,"Double-breasted jacket in woven fabric. Notched lapels, buttons at front, and welt front pockets. Shoulder pads and long sleeves. Lined."
https://www2.hm.com/en_us/productpage.1157281001.html,Cotton-blend Tote Bag,Tote bag in a woven cotton blend with two handles. Inner compartment with zipper. Lined. Depth 4 3/4 in. Height 10 1/2 in. Width 15 1/4 in.
https://www2.hm.com/en_us/productpage.1141810001.html,Fitted T-shirt,Fitted T-shirt in soft cotton jersey. Ribbed neckline and a straight-cut hem.
https://www2.hm.com/en_us/productpage.1066903014.html,Cotton Jersey Top,"Top in soft cotton jersey. Rounded, trimmed neckline, long sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1011828058.html,Sweatshirt,"Relaxed-fit sweatshirt in soft, cotton-blend fabric. Crew neck, dropped shoulders, and long sleeves. Ribbing at neckline, cuffs, and hem. Soft, brushed inside."
https://www2.hm.com/en_us/productpage.1147610001.html,Mom High Denim Shorts,"5-pocket shorts in washed denim. High waist, zip fly with button, and slightly wider legs with foldover cuffs."
https://www2.hm.com/en_us/productpage.1002471034.html,Long Printed T-shirt,"Long, relaxed-fit T-shirt in soft cotton jersey with a printed design at front. Ribbed crew neck and dropped shoulders."
https://www2.hm.com/en_us/productpage.1181201001.html,Cotton parachute skirt,"Calf-length parachute skirt in a cotton weave. Loose fit with covered elastication at the waist, a fake fly and a bellows pocket at each side of the front. Straight-cut hem with a high slit at the back and an elasticated drawstring at each side with a cord stopper. Unlined."
https://www2.hm.com/en_us/productpage.0980930041.html,Ribbed Crop Top,"Short, fitted top in soft ribbed jersey. Round neckline and short sleeves."
https://www2.hm.com/en_us/productpage.1161640002.html,Linen-blend Wrap Dress,"Short dress in an airy, woven linen and cotton blend. Low-cut V-neck, wrapover front with wide ties at waist, and long balloon sleeves with narrow elastic at cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1126854004.html,Ruffle-trimmed Blouse,Blouse in woven cotton fabric. Low stand-up collar with a ruffle extending to button placket. Long balloon sleeves with narrow trim at cuffs. Rounded hem.
https://www2.hm.com/en_us/productpage.1198823002.html,Tank Top with Strap Detail,"Short, fitted tank top in soft jersey. One shoulder seam with a long, flowing strap with laser cut edges. Round neckline and straight-cut hem."
https://www2.hm.com/en_us/productpage.1154667001.html,Smocked-bodice Dress,"Sleeveless, knee-length dress in jersey. Narrow, adjustable shoulder straps, ruffle-trimmed smocked bodice, and a gently flared skirt."
https://www2.hm.com/en_us/productpage.1178533001.html,Dress with Collar,"Calf-length dress in woven viscose fabric. Collar, V-shaped opening at front, long sleeves, and wide cuffs with slit and button. Gathered seam below hips for added volume. Unlined."
https://www2.hm.com/en_us/productpage.1171982002.html,Cotton Pajama Shirt and Shorts,"Pajama shirt and matching shorts in soft, woven cotton fabric. Short-sleeved shirt with resort collar, buttons at front, and an open chest pocket. Shorts with covered elastic at waistband."
https://www2.hm.com/en_us/productpage.1161619002.html,Puffer Vest,"Short puffer vest. Stand-up collar, zipper at front, and welt front pockets. Elasticized seams at front and back. Lined."
https://www2.hm.com/en_us/productpage.1179898001.html,Crêped Wrap-front Dress,"Short dress in woven, crêped fabric with a sheen. Collar, V-neck, and wrapover front with wide ties at one side and narrow, concealed ties at other side. Covered elastic at back of waist, long sleeves, and wide cuffs with slit and button. Unlined."
https://www2.hm.com/en_us/productpage.1039096001.html,MAMA 3-pack Nursing Tank Tops,"Nursing tank tops in soft cotton jersey with narrow, adjustable shoulder straps. Soft, integral top with elasticized lower edge and convenient fastening for easier nursing access."
https://www2.hm.com/en_us/productpage.0954253013.html,Satin Nightgown,"Short nightgown in satin. Adjustable, extra-narrow shoulder straps, V-neck, and lace trim at upper edge."
https://www2.hm.com/en_us/productpage.0278811016.html,2-pack No-show Light Shaping Bikers,"Shaping bikers in microfiber with a light sculpting effect on tummy, thighs, and seat. High waist, lined gusset, and laser-cut edges around legs for seamless comfort and minimal visibility under clothes."
https://www2.hm.com/en_us/productpage.0762558276.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.
https://www2.hm.com/en_us/productpage.1030468004.html,MAMA 2-pack Nursing Tops,Nursing tops in soft jersey with classic T-shirt style. Double-layers at front and practical inner top for easier nursing access. Round neckline and dropped shoulders.
https://www2.hm.com/en_us/productpage.1172984001.html,Printed Sweatshirt,"Loose-fit sweatshirt with a printed motif at front. Round neckline, long sleeves, and ribbing at neckline, cuffs, and hem."
https://www2.hm.com/en_us/productpage.1159799001.html,Linen Dress with Eyelet Embroidery,"Calf-length dress in linen. Wide shoulder straps, fitted bodice with eyelet embroidery, and shaped, double-layered cups. Open back with narrow ties at top and a concealed zipper. High slit at front of hem. Unlined."
https://www2.hm.com/en_us/productpage.1157433001.html,Culottes,"Loose-fit culottes in woven fabric with straight legs. Regular waist, covered elastic at waistband, discreet side-seam pockets, and mock back pockets."
https://www2.hm.com/en_us/productpage.1066903013.html,Cotton Jersey Top,"Top in soft cotton jersey. Rounded, trimmed neckline, long sleeves, and a straight-cut hem."
https://www2.hm.com/en_us/productpage.1172496003.html,Jersey Wrap Skirt,"Fitted, calf-length skirt in textured jersey. High waist, concealed elastic at waistband, and a sewn, wrapover front with wide ties at one side."
https://www2.hm.com/en_us/productpage.0959032001.html,MAMA 2-pack Bike shorts,Bike shorts in soft cotton jersey. Narrow elastic at waistband and wide panel at waist for improved fit.
https://www2.hm.com/en_us/productpage.1168432003.html,Short Linen Shirt,"Loose-fit, boxy crop shirt in airy linen poplin. Collar, buttons at front, dropped shoulders, and short, wide sleeves."
https://www2.hm.com/en_us/productpage.1154667004.html,Smocked-bodice Dress,"Sleeveless, knee-length dress in jersey. Narrow, adjustable shoulder straps, ruffle-trimmed smocked bodice, and a gently flared skirt."
https://www2.hm.com/en_us/productpage.1154667004.html,Smocked-bodice Dress,"Sleeveless, knee-length dress in jersey. Narrow, adjustable shoulder straps, ruffle-trimmed smocked bodice, and a gently flared skirt."
https://www2.hm.com/en_us/productpage.0980490002.html,10-pack Cotton Bikini Briefs,"Bikini briefs in cotton jersey. Regular waist, medium coverage at back, and lined gusset."
https://www2.hm.com/en_us/productpage.1173401002.html,Cotton Dress with Tie-top Shoulder Straps,"Loose-fit, calf-length dress in woven, crêped cotton fabric. Wide, tie-top shoulder straps and a square neckline. Unlined."
https://www2.hm.com/en_us/productpage.1169380002.html,Smocked Off-the-shoulder Top,"Off-the-shoulder crop top in woven, viscose-blend fabric. Smocked bodice and short, double-layered balloon sleeves with narrow elastic at cuffs."
https://www2.hm.com/en_us/productpage.1027844001.html,Linen-blend Shirt,"Shirt in an airy, woven linen and cotton blend. Collar, buttons at front, and double-layered yoke at back with box pleat. Open chest pocket, dropped shoulders, and long sleeves with buttons at cuffs. Rounded hem, slightly longer at back."
https://www2.hm.com/en_us/productpage.1077912003.html,Shorts High Waist,"Shorts in cotton twill. High waist, ruffle-trimmed waistband with covered elastic, and mock fly with a functional button. Front pockets and sewn foldover cuffs."
https://www2.hm.com/en_us/productpage.1169913002.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed motif at front. Ribbed crew neck and dropped shoulders.
https://www2.hm.com/en_us/productpage.0999727033.html,Ribbed Modal-blend Top,"Fitted top in soft, ribbed cotton and modal jersey. Crew neck and long sleeves."
https://www2.hm.com/en_us/productpage.1135874005.html,A-line Dress,"Short, A-line dress in airy, woven fabric. Low-cut V-neck, gathered seam at waist, and long, raglan-cut balloon sleeves with elasticized cuffs. Unlined."
https://www2.hm.com/en_us/productpage.0768931002.html,Long-sleeved Jersey Top,Top in soft cotton jersey with a round neckline and long sleeves.
https://www2.hm.com/en_us/productpage.1161033004.html,Ladder-stitch-look Sweater,"Short sweater in a soft knit with a ladder stitch look. Wide neckline, gently dropped shoulders, and long sleeves. Ribbing at neckline, cuffs, and hem."
https://www2.hm.com/en_us/productpage.1199257001.html,Lace-detail Mesh Bustier Top,"Fitted bustier crop top in mesh with lace sections at front. Narrow, adjustable shoulder straps, lace-trimmed sweetheart neckline, and shaped, jersey-lined cups. Mesh lining at front and hook-and-eye fasteners at back."
https://www2.hm.com/en_us/productpage.1107360004.html,Wide-leg Twill Pants,"Pants in cotton twill. High waist, zip fly with button, and front and back pockets. Straight, wide legs."
https://www2.hm.com/en_us/productpage.0107727062.html,Washed Linen Bathrobe,Bathrobe in washed linen with two front pockets and a removable tie belt at waist. Unisex.
https://www2.hm.com/en_us/productpage.1163118002.html,Oversized Hooded Jacket,"Oversized hooded sweatshirt jacket with soft, brushed inside. Jersey-lined hood, concealed zipper at front, and kangaroo pockets. Heavily dropped shoulders, long sleeves, and ribbing at cuffs and hem."
https://www2.hm.com/en_us/productpage.1154667005.html,Smocked-bodice Dress,"Sleeveless, knee-length dress in jersey. Narrow, adjustable shoulder straps, ruffle-trimmed smocked bodice, and a gently flared skirt."
https://www2.hm.com/en_us/productpage.1177155003.html,Silk-blend Twill Shorts,"Loose-fit shorts in twill made from a silk and viscose blend with a slight sheen. High waist, covered elastic at waistband, and diagonal side pockets. Wide legs."
https://www2.hm.com/en_us/productpage.1141812007.html,2-pack Crop T-shirts,Fitted crop T-shirts in soft cotton jersey.
https://www2.hm.com/en_us/productpage.1140173004.html,Smocked-waist Top,"Loose-fit top in soft jersey. Round, ribbed neckline, short sleeves, and wide smocking at waist."
https://www2.hm.com/en_us/productpage.1176211002.html,Linen-blend Shirt,"Loose-fit shirt in woven linen and viscose blend. Collar, buttons at front, and a yoke at back. Dropped shoulders, long sleeves with button at cuffs, and an open chest pocket."
https://www2.hm.com/en_us/productpage.1075607002.html,7-pack Cotton Jersey Bikini Briefs,"Lace-trimmed bikini briefs in cotton jersey. Regular waist, medium coverage at back, and lined gusset."
https://www2.hm.com/en_us/productpage.1195080001.html,Draped Bodycon Dress,"Fitted, ankle-length dress in mesh with gathered seams for a gently draped effect. Round neckline and extra-long sleeves. Partly lined."
https://www2.hm.com/en_us/productpage.1084218014.html,2-pack Non-padded Cotton Bra Tops,"Soft-cup bra tops in cotton jersey. Narrow, adjustable shoulder straps, low-cut neckline at front and back, and cups for natural shape and light support. Elasticized lower edge. No fasteners."
https://www2.hm.com/en_us/productpage.1127981005.html,Chunky Sneakers,"Sneakers with reflective sections. Padded edge and tongue, lacing at front, and loop at front and back. Jersey lining and chunky soles. Sole thickness 2 1/4 in."
https://www2.hm.com/en_us/productpage.1127204001.html,Double-breasted Jacket,"Double-breasted jacket in woven fabric. Notched lapels, buttons at front, and welt front pockets. Shoulder pads and long sleeves. Lined."
https://www2.hm.com/en_us/productpage.1140183005.html,Smocked-waist Jersey Dress,"Casual, calf-length dress in soft cotton jersey with a smocked waist. Round, rib-trimmed neckline and short, wide sleeves."
https://www2.hm.com/en_us/productpage.1132789004.html,Silk-blend Pants,"Loose-fit, ankle-length pants in crêped satin made from a silk and viscose blend. High waist, elasticized waistband, and discreet side-seam pockets. Straight legs with wide, sewn foldover cuffs."
https://www2.hm.com/en_us/productpage.1127221016.html,Single-breasted Jacket,"Relaxed-fit, single-breasted jacket in woven fabric. Notched lapels, buttons at front, shoulder pads, and long sleeves. Mock welt chest pocket and welt front pockets. Lined."
https://www2.hm.com/en_us/productpage.1163005004.html,Draped Thong Bodysuit,"Thong bodysuit in shiny jersey with side-seam gathers for a gently draped effect. Extra-narrow shoulder straps, square neckline, and deep armholes. Concealed snap fasteners at gusset. Lined at top."
https://www2.hm.com/en_us/productpage.1163005003.html,Draped Thong Bodysuit,"Thong bodysuit in shiny jersey with side-seam gathers for a gently draped effect. Extra-narrow shoulder straps, square neckline, and deep armholes. Concealed snap fasteners at gusset. Lined at top."
https://www2.hm.com/en_us/productpage.1087406005.html,Collared Dress,"Relaxed-fit, knee-length dress in woven, crinkled cotton fabric. Collar, V-shaped opening at front, and yoke at back with pleat. Dropped shoulders and long sleeves with button at cuffs. Rounded hem, slightly longer at back. Unlined."
https://www2.hm.com/en_us/productpage.1199288003.html,Crop Top,"Sleeveless crop top in woven fabric. Round neckline, concealed zipper at back, and an elasticized drawstring at hem with cord stoppers."
https://www2.hm.com/en_us/productpage.1167150002.html,Knot-detail Dress,"Calf-length dress in woven, crêped fabric with a knot detail at front for a gently draped effect. Low-cut V-neck, gently dropped shoulders, and long sleeves with wide cuffs. High slit at front. Unlined."
https://www2.hm.com/en_us/productpage.1066926004.html,Oversized Resort Shirt,"Short, oversized shirt in softly draped, woven viscose fabric. Resort collar, buttons at front, dropped shoulders, and short, wide, elbow-length sleeves. Unlined."
https://www2.hm.com/en_us/productpage.1175734002.html,Asymmetric Jersey Skirt,"Calf-length skirt in jersey. Concealed, elasticized waistband, visible, diagonal seam below hips, and an asymmetric hem."
https://www2.hm.com/en_us/productpage.1049251013.html,Crop Tank Top,"Fitted, crop tank top in ribbed cotton jersey with narrow trim at neckline and armholes."
https://www2.hm.com/en_us/productpage.1107358001.html,Twill Cargo Pants,"Loose-fit cargo pants in soft cotton twill. High waist, zip fly with button, and dropped gusset. Diagonal front pockets, back pockets, and leg pockets with flap. Extra-long, straight legs."
https://www2.hm.com/en_us/productpage.1182228003.html,A-line Halterneck Dress,"Short, loose-fit A-line dress in crinkled jersey. Narrow cut at top with wide halterneck straps to tie at back of neck. Twisted detail at front, open back, and covered elastic at back of waist."
https://www2.hm.com/en_us/productpage.1205971002.html,Tank Top,"Loose-fit, racerback tank top in stretch jersey with a low-cut, round neckline."
https://www2.hm.com/en_us/productpage.1178038002.html,Gathered Thong Bodysuit,"Fitted thong bodysuit in soft jersey with double layers at top. Asymmetric neckline, gathers at shoulders and sides, and concealed snap fasteners at gusset."
https://www2.hm.com/en_us/productpage.1127637002.html,Oversized Printed Sweatshirt,"Oversized sweatshirt in cotton-blend fabric with a printed motif at front and soft, brushed inside. Round neckline, heavily dropped shoulders, and long sleeves. Ribbing at neckline, cuffs, and hem."
https://www2.hm.com/en_us/productpage.1157335001.html,Patterned Scarf,"Patterned scarf in airy, woven fabric."
https://www2.hm.com/en_us/productpage.1108398001.html,MAMA Dress Pants,"Pants in woven, cotton-blend fabric with a high waist and wide, ribbed waist panel for improved fit. Covered elastic at back of waistband, mock fly, diagonal side pockets, and mock welt back pockets. Tapered legs with creases."
https://www2.hm.com/en_us/productpage.1176444002.html,5-pack Cotton Hipster Briefs,"Briefs in cotton jersey with a low, V-shaped waist, cutaway coverage at back with wide lace trim, and lined gusset."
https://www2.hm.com/en_us/productpage.0979329064.html,Cotton T-shirt,T-shirt in soft cotton jersey with a ribbed crew neck.
https://www2.hm.com/en_us/productpage.1167385003.html,Linen-blend Shirt Dress,"Short dress in an airy, woven cotton and linen blend. Collar, buttons at front, and yoke at back with box pleat. Dropped shoulders, wide, 3/4-length sleeves, and a removable, braided tie belt at waist. Unlined."
https://www2.hm.com/en_us/productpage.0762470384.html,T-shirt with Motif,Jersey T-shirt with a printed motif.
https://www2.hm.com/en_us/productpage.1156069001.html,Crêped Shirt Dress,"Loose-fit, calf-length dress in woven, crêped cotton fabric. Collar, buttons full length of front, and yoke at back with pleat. Dropped shoulders, long sleeves, and wide cuffs with slit and button. High slit at sides of hem. Unlined."
https://www2.hm.com/en_us/productpage.1130030001.html,Denim Shorts,5-pocket shorts in cotton denim with gentle stretch. Regular waist and zip fly with button.
https://www2.hm.com/en_us/productpage.1177683002.html,Wrap Dress,"Short dress in a woven viscose blend. Narrow, adjustable shoulder straps, V-neck, and wrapover front with wide ties at one side. Elasticized seam at back of waist. Unlined."
https://www2.hm.com/en_us/productpage.1197830002.html,Mock Turtleneck Tank Top,Fitted tank top in soft jersey with a mock turtleneck. Straight-cut hem.
https://www2.hm.com/en_us/productpage.1165837001.html,Sneakers,"Sneakers with a padded edge, padded tongue, and lacing at front. Mesh lining and insoles. Sole thickness 2 in."
https://www2.hm.com/en_us/productpage.1195402001.html,Oversized Jersey Dress,"Oversized, calf-length dress in jersey. Narrow shoulder straps, gathered neckline, and lower-cut back."
https://www2.hm.com/en_us/productpage.1160706001.html,Cotton Halterneck Dress,"Calf-length dress in woven cotton fabric. Halter neck with a drawstring at front and narrow ties to fasten at back of neck. Fitted bodice with a smocked section at back, seam below bust, and a gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1182654002.html,Fringe-trimmed Satin Wrap Dress,"Short dress in softly draped satin with long fringe at hem. V-neck, wrapover front with wide ties at one side, and an elasticized seam at back of waist. Heavily dropped shoulders and long sleeves with slit and button at cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1091010030.html,Crew-neck Sweatshirt,"Loose-fit, crew-neck sweatshirt in cotton-blend fabric with a printed motif at front and soft, brushed inside. Dropped shoulders, long sleeves, and ribbing at neckline, cuffs, and hem."
https://www2.hm.com/en_us/productpage.1171542002.html,Ribbed Thong Bodysuit,"Fitted thong bodysuit in ribbed jersey. Sweetheart neckline, short sleeves, and concealed snap fasteners at gusset."
https://www2.hm.com/en_us/productpage.1086131003.html,Pointed-collar Shirt,"Shirt in woven, gently textured fabric. Pointed collar, buttons at front, and yoke at back with a pleat. Long sleeves with button at cuffs. Rounded hem."
https://www2.hm.com/en_us/productpage.1050477009.html,Brazilian Bikini Bottoms,"Fully lined, waist-high bikini bottoms. High-cut at back."
https://www2.hm.com/en_us/productpage.1154502003.html,Paper-bag Sweatshorts,"Loose-fit, lightweight sweatshorts. High waist, ruffle-trimmed waistband with drawstring and covered elastic, and discreet side-seam pockets."
https://www2.hm.com/en_us/productpage.1196140003.html,Tube Dress with Pleats,"Short, fitted tube dress in jersey. Concealed zipper at one side with hook-and-eye fastening, shaping darts at back, and pleats at one side of waist for a gently draped effect. Partly lined."
https://www2.hm.com/en_us/productpage.1127204004.html,Double-breasted Jacket,"Double-breasted jacket in woven fabric. Notched lapels, buttons at front, and welt front pockets. Shoulder pads and long sleeves. Lined."
https://www2.hm.com/en_us/productpage.1152458006.html,Baggy Regular Jeans,"Loose-fit, 5-pocket jeans in non-stretch cotton denim. Regular waist, zip fly with button, and dropped gusset. Straight, extra-long legs."
https://www2.hm.com/en_us/productpage.1185605005.html,Linen-blend Wrap Dress,"Knee-length dress in a woven viscose and linen blend. Shawl collar, long sleeves, and a wrapover front with wide ties at one side and a concealed button at other side. Unlined."
https://www2.hm.com/en_us/productpage.1134231001.html,Linen-blend Shirt,"Slightly longer, loose-fit shirt in a woven linen and cotton blend. Collar, buttons at front, dropped shoulders, and long sleeves. Gently rounded hem."
https://www2.hm.com/en_us/productpage.1135364003.html,Crop Tank Top,"Fitted, crop tank top in ribbed cotton jersey. Narrow cut at top and racer back."
https://www2.hm.com/en_us/productpage.1163972004.html,Linen-blend Wrap-front Skirt,"Fitted, calf-length skirt in a woven viscose and linen blend with a regular waist. Concealed zipper at back with hook-and-eye fastening. Wrapover front with a concealed snap fastener and wide ties at one side. Unlined."
https://www2.hm.com/en_us/productpage.1090126003.html,MAMA 2-pack Cotton T-shirts,T-shirts in soft cotton jersey with a round neckline. Gathered side seams for improved fit.
https://www2.hm.com/en_us/productpage.1198823001.html,Tank Top with Strap Detail,"Short, fitted tank top in soft jersey. One shoulder seam with a long, flowing strap with laser cut edges. Round neckline and straight-cut hem."
https://www2.hm.com/en_us/productpage.0975845009.html,High Waist Joggers,"Sweatpant joggers in soft fabric. High waist, drawstring waistband with smocked elastic, and side pockets. Gently tapered legs with smocked elastic at hems."
https://www2.hm.com/en_us/productpage.1177683003.html,Wrap Dress,"Short dress in a woven viscose blend. Narrow, adjustable shoulder straps, V-neck, and wrapover front with wide ties at one side. Elasticized seam at back of waist. Unlined."
https://www2.hm.com/en_us/productpage.1198531005.html,Smock-waist T-shirt Dress,"Short, loose-fit T-shirt dress in soft cotton jersey. Round neckline and smocked waist."
https://www2.hm.com/en_us/productpage.1163144005.html,Twist-detail Dress,"Calf-length dress in textured jersey with narrow, adjustable shoulder straps. V-neck, twisted detail at center bust, and a smocked panel at back. Lined over bust."
https://www2.hm.com/en_us/productpage.0979329073.html,Cotton T-shirt,T-shirt in soft cotton jersey with a ribbed crew neck.
https://www2.hm.com/en_us/productpage.0762558275.html,Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.
https://www2.hm.com/en_us/productpage.0882925037.html,Ribbed Tank Top,Fitted tank top in ribbed cotton jersey with a round neckline.
https://www2.hm.com/en_us/productpage.1116693001.html,Sleeveless Poplin Beach Dress,"Relaxed-fit, sleeveless, ankle-length beach dress in poplin. Upper section with narrow ruffle trim, drawstring, and a V-shaped opening. Narrow, adjustable shoulder straps and a gathered seam above hem for added volume. Unlined."
https://www2.hm.com/en_us/productpage.1163482004.html,Smocked Cotton Dress,"Calf-length dress in airy, woven cotton fabric. Narrow, adjustable, detachable shoulder straps, ruffle-trimmed sweetheart neckline, and a smocked bodice. Gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1090271001.html,Wide-leg Pants,"Dressy, loose-fit pants in woven fabric with pleats at front. High waist, concealed elastic at waistband, and a zip fly. Diagonal side pockets, mock welt back pockets, and straight, wide legs."
https://www2.hm.com/en_us/productpage.1156756002.html,Tie-belt Dress,"Short dress in woven fabric. Round neckline, and opening at top with a concealed button, and 3/4-length raglan balloon sleeves with narrow elastic at cuffs. Narrow, removable tie belt at waist and a gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1161751002.html,Blouse with Tie Detail,"Short blouse in woven, textured fabric. Collar, V-shaped neckline, wide, elbow-length sleeves, and wide ties at front of waist."
https://www2.hm.com/en_us/productpage.1154667003.html,Smocked-bodice Dress,"Sleeveless, knee-length dress in jersey. Narrow, adjustable shoulder straps, ruffle-trimmed smocked bodice, and a gently flared skirt."
https://www2.hm.com/en_us/productpage.1127891001.html,Jacquard-weave Shopper,Shopper in jacquard-weave cotton with fringe at short sides. Two handles at top and an open inner compartment. Lined.
https://www2.hm.com/en_us/productpage.1171979004.html,Printed Pajamas,Pajama set with a T-shirt and shorts in soft jersey with a printed motif. Boxy T-shirt with dropped shoulders and a straight-cut hem with short slit at sides. Shorts with covered elastic at waistband.
https://www2.hm.com/en_us/productpage.1128522011.html,Oversized Linen Shirt,"Short, oversized shirt in airy linen. Collar, buttons at front, and an inverted box pleat at back. Heavily dropped shoulders and wide, elbow-length sleeves."
https://www2.hm.com/en_us/productpage.1160706002.html,Cotton Halterneck Dress,"Calf-length dress in woven cotton fabric. Halter neck with a drawstring at front and narrow ties to fasten at back of neck. Fitted bodice with a smocked section at back, seam below bust, and a gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1183573003.html,Rib-knit Camisole Top,"Short, fitted top in a rib knit with narrow shoulder straps and a square neckline."
https://www2.hm.com/en_us/productpage.1058332032.html,Linen Shorts,"Shorts in airy linen. High waist, waistband with ruffle trim at top and covered elastic, and diagonal side pockets."
https://www2.hm.com/en_us/productpage.1134231009.html,Linen-blend Shirt,"Slightly longer, loose-fit shirt in a woven linen and cotton blend. Collar, buttons at front, dropped shoulders, and long sleeves. Gently rounded hem."
https://www2.hm.com/en_us/productpage.1194476004.html,Draped Bodycon Dress,"Fitted, calf-length dress in crêped jersey. Narrow, adjustable shoulder straps crossed at back, low-cut V-neck, and gathers at front for a draped effect. Slit at front of hem."
https://www2.hm.com/en_us/productpage.1189846002.html,Rib-knit Mock Turtleneck Top,"Fitted, rib-knit top with a mock turtleneck and overlocked edges. Long sleeves with flared cuffs."
https://www2.hm.com/en_us/productpage.1176139001.html,Oversized Off-the-shoulder Dress,"Short, oversized dress in soft, lyocell-blend twill. Ruffle-trimmed, off-the-shoulder neckline with a low-cut keyhole opening at front with extra-narrow ties. Long sleeves and cuffs with narrow elastic and a flounce. Drawstrings over hips to fasten at sides. Lined."
https://www2.hm.com/en_us/productpage.1099704001.html,Wrapover-waist Sports Leggings,"Sports leggings in fast-drying, functional fabric to help keep you dry and cool while exercising. Regular waist with a wrapover section at front of waistband."
https://www2.hm.com/en_us/productpage.1178300001.html,Oversized Lyocell-blend Dress,"Short, oversized dress in a woven lyocell blend. Gathered, low-cut V-neck with extra-narrow ties at front, 3/4-length, raglan-cut balloon sleeves with narrow elastic at cuffs, and seams at waist and hips with delicate piping. Unlined."
https://www2.hm.com/en_us/productpage.1026091049.html,Vintage Straight High Jeans,"Vintage-inspired, 5-pocket jeans in structured denim with gentle stretch for good comfort. Regular fit from waist to thigh and narrow, straight cut from knee to hem. High waist and zip fly with button. Straight, regular length legs, designed to fall at top of foot with little or no stacking. The pair you'll return to again and again."
https://www2.hm.com/en_us/productpage.1185334001.html,Crinkled tunic dress,"Short, loose-fit tunic dress in a crinkled weave with a round neckline and a V-shaped opening with lacing. Long, wide raglan sleeves and wide cuffs with a slit. Unlined."
https://www2.hm.com/en_us/productpage.1191089001.html,Knit Bandeau Dress,"Fitted, calf-length bandeau dress in a textured knit with silicone trim inside upper edge to keep dress in place. Straight hem with a slit at one side."
https://www2.hm.com/en_us/productpage.1175864001.html,Oversized Tie-detail Dress,"Oversized, calf-length dress in woven fabric. Low-cut V-neck and narrow drawstrings below bust to tie at sides. Long, voluminous, raglan-cut balloon sleeves with narrow elastic at cuffs. Unlined."
https://www2.hm.com/en_us/productpage.1169934001.html,Jacquard-knit Dress,"Loose-fit, calf-length dress in a jacquard knit. Low-cut V-neck at front and a lower-cut back with narrow, horizontal ties. Dropped shoulders, wide, 3/4-length sleeves, and straight hem with a slit at one side. Unlined."
https://www2.hm.com/en_us/productpage.0985486008.html,MAMA Calf-length Cotton Dress,"Sleeveless, calf-length dress in soft cotton jersey. Low-cut neckline at front and back and a narrow, removable tie belt below bust. Unlined."
https://www2.hm.com/en_us/productpage.1164609002.html,Dress with Eyelet Embroidery,"Fitted, ankle-length dress in airy, woven cotton fabric with eyelet embroidery. Narrow shoulder straps that tie at back, low-cut V-neck with shaped cups, and a partially open back. Gently flared skirt with a gathered tier and scalloped hem. Lined."
https://www2.hm.com/en_us/productpage.1167253001.html,Off-the-shoulder Dress,"Off-the-shoulder, calf-length dress in a woven viscose blend. Ruffle-trimmed upper edge with narrow elastic. Short puff sleeves with elasticized cuffs, elasticized waistband, and gently flared skirt. Unlined."
https://www2.hm.com/en_us/productpage.1154494004.html,V-neck Tank Top,Tank top in soft viscose jersey. Low-cut V-neck at front and back. Lined at top.
https://www2.hm.com/en_us/productpage.0988242005.html,Fitted Blazer,"Fitted blazer in woven fabric. Notched lapels, one button at front, and welt front pockets. Decorative button at cuffs and vent at back. Lined."
https://www2.hm.com/en_us/productpage.1195402005.html,Oversized Jersey Dress,"Oversized, calf-length dress in jersey. Narrow shoulder straps, gathered neckline, and lower-cut back."
https://www2.hm.com/en_us/productpage.1193252001.html,Cotton Jersey Wrap Dress,"Short, wrapover dress in soft cotton jersey. Low-cut V-neck, narrow ties at one side, and narrow, concealed ties at other side. Gathers at shoulders, short sleeves, gathered seam at waist, and gently flared skirt."
https://www2.hm.com/en_us/productpage.1173483001.html,Rhinestone-embellished Net Skirt,"Fitted, calf-length net skirt embellished with shimmery rhinestones. Regular waist and waistband with narrow elastic. Unlined."
https://www2.hm.com/en_us/productpage.1087877001.html,MAMA Sleeveless Nursing Dress,"Sleeveless, calf-length nursing dress in soft, wide-ribbed jersey. Wrapover front with practical inner top for easier nursing access. Narrow ties at one side."
